"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
262524,"December 12, 2014",Colorado,Denver,"W 40th Ave and Bryant St",0,1,0,0,0,N/A
262510,"December 12, 2014",Maryland,Baltimore,N/A,0,1,0,0,0,N/A
284681,"December 11, 2014",Indiana,Gary,"2000 block of W. Fifth Avenue",0,1,0,0,0,N/A
264001,"December 11, 2014",Florida,Clearwater,"15116 Topaz Lane",0,1,0,0,0,N/A
263053,"December 11, 2014",Alabama,"New Market","Shane Drive",0,1,0,0,0,N/A
264183,"December 10, 2014",Kansas,"El Dorado","Central Street",0,1,0,0,0,N/A
1557657,"December 9, 2014",Wisconsin,"Rock (county)",N/A,0,1,0,0,0,N/A
261171,"December 9, 2014",Texas,"Corpus Christi","3200 block of White Tail Dr.",0,1,0,0,0,N/A
261516,"December 9, 2014",Kentucky,Glasgow,"Etoile Rd",0,1,0,0,0,N/A
261567,"December 9, 2014",Kansas,Topeka,N/A,0,1,0,0,0,N/A
260907,"December 8, 2014",Massachusetts,Barnstable,"Mary Dunn Road",0,1,0,0,1,N/A
261527,"December 8, 2014",Pennsylvania,"Armstrong (county)",N/A,0,1,0,0,0,N/A
261228,"December 8, 2014",Ohio,Hamilton,"New London Road",0,1,0,1,0,N/A
261267,"December 7, 2014","North Dakota",Argusville,N/A,0,1,0,0,0,N/A
260694,"December 7, 2014",Ohio,Oakwood,N/A,0,1,0,0,0,N/A
260978,"December 7, 2014",Indiana,"Martin (county)",N/A,0,1,0,0,0,N/A
260657,"December 6, 2014",Florida,Jacksonville,N/A,0,1,0,0,0,N/A
260008,"December 6, 2014","South Dakota","Sioux Falls","5521 E. Arrowhead Parkway",0,1,0,0,0,N/A
261117,"December 6, 2014",Florida,"Mary Esther",N/A,0,1,0,0,1,N/A
259886,"December 6, 2014",Illinois,Chicago,"7200 block of South Lowe Avenue",0,1,0,0,1,N/A
260135,"December 5, 2014",Texas,Killeen,"800 Kern Rd",0,1,0,0,0,N/A
282491,"December 5, 2014",Illinois,"Oak Park","400 block of Austin Boulevard",0,1,0,0,0,N/A
282816,"December 5, 2014",Minnesota,"Minneapolis (Blaine)",N/A,0,1,0,0,0,N/A
248999,"December 5, 2014","South Carolina","North Charleston","3748 Old Pine Circle",0,1,0,0,0,N/A
284707,"December 4, 2014",Pennsylvania,Easton,"1200 block of Washington Street",0,1,0,0,0,N/A
284730,"December 3, 2014",Michigan,Elberta,"718 Lincoln Avenue",0,0,0,1,1,N/A
227243,"December 3, 2014",Kansas,Lawrence,N/A,0,1,0,0,0,N/A
227247,"December 3, 2014","North Carolina",Charlotte,"127 N. Tryon Street",0,1,0,0,0,N/A
388151,"December 2, 2014",Massachusetts,Chicopee,"123 First Avenue",0,1,0,0,1,N/A
226934,"December 2, 2014",Connecticut,Westport,"90 Hillspoint Rd",0,1,0,0,1,N/A
227184,"December 2, 2014","New York",Phelps,"Mott Rd",0,1,0,0,0,N/A
284726,"December 2, 2014",Arkansas,Widener,N/A,0,1,0,0,0,N/A
226886,"December 1, 2014","New York",Moriah,"Bartlett Pond Road",0,1,0,0,1,N/A
226519,"December 1, 2014",Tennessee,Knoxville,"4600 block of Jay Way",0,1,0,0,0,N/A
226306,"November 30, 2014",Texas,Houston,"4702  W Mangum Rd",0,1,0,0,0,N/A
226720,"November 30, 2014",Florida,Lakeland,"2701 Swindell Rd",0,1,0,0,0,N/A
284724,"November 29, 2014",Wisconsin,"Eau Claire (county)",N/A,0,1,0,0,0,N/A
3080797,"November 29, 2014",Florida,"Palm Bay","654 Belvedere Rd NW",0,1,0,0,0,N/A
226423,"November 29, 2014",Texas,Rice,N/A,0,1,0,0,0,N/A
226278,"November 29, 2014",Wisconsin,Reedsville,N/A,0,1,0,0,0,N/A
226283,"November 29, 2014",Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
226145,"November 29, 2014",Illinois,Chicago,"1600 block of North Monticello Avenue ",0,1,0,0,0,N/A
226770,"November 28, 2014",Mississippi,Booneville,"County Road 2131",0,1,0,0,0,N/A
225506,"November 28, 2014",Georgia,"Atlanta (Sandy Springs)","1000 block of Brentwood Way",0,1,0,0,0,N/A
227004,"November 27, 2014",Wisconsin,"La Crosse (county)",N/A,0,1,0,0,0,N/A
225296,"November 27, 2014",Tennessee,Springfield,"812 Perry Dr",0,2,0,0,0,N/A
226582,"November 26, 2014",Texas,"San Marcos","1100 block of River Ridge Parkway",0,1,0,0,0,N/A
227002,"November 26, 2014",Wisconsin,"Portage (county)",N/A,0,1,0,0,0,N/A
225058,"November 26, 2014","North Carolina",Greenville,"US-264 and NC-43",0,1,0,0,0,N/A
225447,"November 25, 2014",Michigan,"Rochester (Oakland Township)","Stoney Creek Rd and Harmon Rd",0,1,0,0,0,N/A
226243,"November 25, 2014",Indiana,"Fort Wayne","300 block of E Suttenfield St",0,1,0,0,0,N/A
224617,"November 25, 2014",California,"Yuba City","Winslow Dr and Clark Ave",0,1,0,1,0,N/A
225958,"November 25, 2014",Louisiana,"Baton Rouge",N/A,0,1,0,0,0,N/A
225161,"November 25, 2014",Texas,"Hale (county)",N/A,0,1,0,0,0,N/A
224800,"November 25, 2014",Virginia,Norfolk,"700 block of Granby Avenue",0,1,0,0,0,N/A
224684,"November 25, 2014",Vermont,Burlington,"Cherry and St. Paul Streets",0,1,0,0,0,N/A
224488,"November 24, 2014",Florida,"Vero Beach","7900 block of 37th St",0,1,0,0,0,N/A
224331,"November 24, 2014",Tennessee,Memphis,"Germantown Parkway",0,1,0,0,0,N/A
224530,"November 23, 2014",Wisconsin,Viroqua,"Skrede Rd",0,1,0,0,0,N/A
224054,"November 23, 2014",Delaware,Wilmington,"West 28th Street",0,1,0,0,0,N/A
223942,"November 22, 2014",Maine,Alna,"West Alna Road",0,1,1,0,0,N/A
223936,"November 22, 2014","New York",Brooklyn,"580 Sutter Avenue",0,1,0,0,1,N/A
223745,"November 21, 2014",Washington,"Lake Stevens","600 block of E Lakeshore Dr",0,1,0,0,0,N/A
224842,"November 21, 2014",Kansas,Marion,N/A,0,1,0,0,0,N/A
223766,"November 21, 2014",Kansas,Wichita,N/A,0,1,0,0,0,N/A
223261,"November 20, 2014",Maine,Mattawamkeag,"Mattawamkeag River",0,1,0,0,0,N/A
223109,"November 20, 2014",Wisconsin,Milwaukee,"3600 block of N 12th St",0,1,0,0,0,N/A
222903,"November 20, 2014",Ohio,Cleveland,"1300 block of Lakeview Road,",0,1,0,0,0,N/A
222989,"November 19, 2014",California,Eureka,"W Del Norte St",0,1,0,0,0,N/A
223266,"November 19, 2014","New Jersey","Jersey City","Clendenny Avenue",0,1,0,0,0,N/A
223257,"November 18, 2014",Massachusetts,Walpole,"Main Street",0,1,0,0,0,N/A
222993,"November 18, 2014",Alabama,Moundville,"11000 block of Graymont Boulevard",0,1,0,0,0,N/A
222578,"November 17, 2014","South Dakota",Doland,N/A,0,1,0,0,0,N/A
222289,"November 17, 2014",Georgia,Savannah,N/A,0,1,0,0,0,N/A
223832,"November 17, 2014",California,Willits,"16680 US-101",0,1,0,0,0,N/A
223275,"November 17, 2014",Ohio,Lakewood,"Westlake Avenue",0,1,0,0,0,N/A
222517,"November 16, 2014",Louisiana,Shreveport,"7100 block of Janey St",0,1,0,0,1,N/A
223259,"November 16, 2014",Texas,Teague,"Co Rd 681",0,1,0,0,0,N/A
223273,"November 16, 2014",California,"Running Springs",N/A,0,1,0,0,0,N/A
221747,"November 16, 2014",Kentucky,Lexington,"500 block of Judy Lane",0,1,0,0,0,N/A
222162,"November 16, 2014",Maine,Oxford,"Gladys Lane",0,1,0,0,0,N/A
221711,"November 16, 2014",Virginia,Suffolk,"500 block of Deer Run Court",0,1,0,0,0,N/A
221742,"November 15, 2014",Pennsylvania,"Wilkes Barre","San Souci Parkway",0,1,0,0,0,N/A
221407,"November 15, 2014",Pennsylvania,Nanticoke,"871 E Main St",0,1,0,0,0,N/A
221281,"November 15, 2014",Missouri,Newburg,"County Road 8220",0,1,0,0,0,N/A
221205,"November 15, 2014","New York",Wolcott,"Wolcott Spring Lake Rd",0,1,0,0,0,N/A
221450,"November 15, 2014",Pennsylvania,"Sharon Hill","1400 block of Calcon Hook Rd",0,1,0,0,0,N/A
221745,"November 15, 2014",Oklahoma,Velma,N/A,0,1,0,0,0,N/A
221713,"November 15, 2014",Colorado,"Colorado Springs",N/A,0,1,0,0,0,N/A
221740,"November 15, 2014",Florida,Davie,"University Drive",0,1,0,0,0,N/A
222145,"November 15, 2014","New York","Brasher Falls","Route 37C",0,1,0,0,0,N/A
221268,"November 15, 2014","New York","East Fishkill","Meads Lane",0,1,0,0,0,N/A
220801,"November 14, 2014",Massachusetts,Revere,N/A,0,1,0,0,0,N/A
225536,"November 14, 2014",Mississippi,"Bay Saint Louis","Bay Oaks Dr",0,1,0,0,0,N/A
221288,"November 14, 2014",Michigan,"Sanilac (county)",N/A,0,1,0,0,0,N/A
222164,"November 14, 2014",Montana,Dillon,"Carrigan Ln",0,1,0,0,0,N/A
222139,"November 14, 2014",Iowa,Edgewood,N/A,0,1,0,0,0,N/A
220852,"November 13, 2014",Connecticut,Groton,"1 Crystal Lake Rd",0,1,0,0,1,N/A
220004,"November 12, 2014",Florida,Deland,"609 S Parsons Ave",0,1,0,0,0,N/A
219960,"November 12, 2014",Alabama,Tuscaloosa,"1300 block of 37th Street",0,0,0,1,0,N/A
220018,"November 11, 2014",Florida,Miramar,"6100 block of Southwest 34th Street",0,1,0,0,0,N/A
220746,"November 11, 2014","South Dakota",Pierre,"Farm Island Road",0,1,0,0,0,N/A
225918,"November 11, 2014","New York","Staten Island","100 block of Nehring Avenue",0,1,0,0,0,N/A
219037,"November 11, 2014",Ohio,Dayton,"207 S. Smithville Road",0,1,0,0,0,N/A
219033,"November 10, 2014",Texas,"Spring Branch","Deer Valley Pass",0,1,0,0,0,N/A
220014,"November 10, 2014",Texas,Baytown,"300 block of West Baker Road",0,1,0,0,0,N/A
219218,"November 10, 2014",Michigan,Flint,"2000 block of Sherff Place",0,1,0,0,0,N/A
219043,"November 10, 2014",Iowa,"Iowa City","1067 Highway 6 East",0,2,0,0,0,N/A
218567,"November 9, 2014",Florida,"Miami Gardens","2100 block of NW 22 Avenue",0,1,0,0,0,N/A
218108,"November 9, 2014",Ohio,Cleveland,"13301 Eaglesmere Ave",0,1,0,0,0,N/A
219303,"November 9, 2014",Georgia,Atlanta,"Celebration Court",0,0,0,1,0,N/A
218698,"November 9, 2014","West Virginia",Sissonville,"Abb Lane",0,1,0,0,0,N/A
219028,"November 9, 2014",Michigan,"Mount Pleasant","6800 E Soaring Eagle Blvd",0,1,0,0,0,N/A
218867,"November 9, 2014",Montana,Butte,"Monroe Avenue",0,1,0,0,0,N/A
219054,"November 8, 2014","South Dakota","Rapid City","6526 Wellington Court",0,1,0,0,0,N/A
218963,"November 8, 2014",Kentucky,Reed,"KY 811",0,1,0,0,0,N/A
219195,"November 8, 2014",Maryland,Keedysville,"Dogstreet Road",0,1,0,0,0,N/A
221284,"November 8, 2014",Ohio,Delaware,"200 block of Hayfield Drive",0,1,0,0,0,N/A
217613,"November 7, 2014",Louisiana,"Baton Rouge","Spedale St",0,1,0,0,0,N/A
217617,"November 7, 2014",Nebraska,Omaha,"24th and Leavenworth",0,1,0,0,0,N/A
216681,"November 6, 2014",Michigan,Mendon,"28000 block of Wing Rd",0,1,0,0,0,N/A
217628,"November 6, 2014",Florida,Hialeah,"1040 E 49 St.",0,1,0,0,0,N/A
216963,"November 5, 2014",Iowa,Dunlap,N/A,0,1,0,0,0,N/A
219020,"November 5, 2014",Missouri,Washington,"1400 block of East Eighth Street",0,1,0,0,0,N/A
216142,"November 4, 2014",Iowa,Washington,"2300 block of Kiwi Ave",0,1,0,0,0,N/A
215430,"November 4, 2014","New York",Manlius,US-20,0,1,0,0,0,N/A
215446,"November 4, 2014",Florida,Jacksonville,"8859 South Old Kings Road",0,1,0,0,0,N/A
215366,"November 3, 2014",Maryland,Baltimore,"4400 block of Pen Lucy Rd",0,1,0,0,0,N/A
219058,"November 3, 2014","New Jersey",Ringwood,"Colfax Drive",0,1,0,0,0,N/A
215002,"November 3, 2014","West Virginia","White Sulphur Springs","Tuckahoe Road",0,2,0,0,0,N/A
214756,"November 2, 2014",Ohio,Lorain,"1300 block of W 28th St",0,1,0,0,0,N/A
214629,"November 2, 2014",Kansas,"Clay (county)",N/A,0,1,0,0,0,N/A
220012,"November 2, 2014",Arizona,"Green Valley","Sahuarita Rd",0,1,0,0,0,N/A
214749,"November 2, 2014",Ohio,"Spring Valley","Roxanna New Burlington Road and Houston Road",0,1,0,0,0,N/A
1557623,"November 1, 2014",Wisconsin,Gale,"N17958 Marsh Lane",0,1,0,0,0,N/A
214889,"November 1, 2014",Michigan,"Iron Mountain","800 block of E B St",0,1,0,0,0,N/A
215087,"November 1, 2014",Iowa,"Dallas Center",N/A,0,1,0,0,0,N/A
222610,"November 1, 2014","New York","New York (Manhattan)","625 8th Ave",0,1,0,0,0,N/A
214355,"November 1, 2014",Wisconsin,Galesville,"Marsh Lane",0,1,0,0,0,N/A
217631,"November 1, 2014",Virginia,Bedford,"1168 Bills Road",0,1,0,0,0,N/A
214284,"November 1, 2014","New York",Manhattan,"8th Ave and 41st street",0,1,0,0,0,N/A
215368,"November 1, 2014",Ohio,Lorain,"1706 E. 30th St",0,1,0,0,0,N/A
214430,"November 1, 2014",Connecticut,Hartford,"86 Webster Street",0,1,0,0,0,N/A
214286,"November 1, 2014","New York",Brooklyn,"Atlantic Avenue",0,1,0,0,0,N/A
214180,"October 31, 2014",Nebraska,Auburn,N/A,0,1,0,0,0,N/A
214008,"October 31, 2014",Illinois,Chicago,"9100 block of South Green Street",0,1,0,0,0,N/A
223255,"October 31, 2014",Georgia,Macon,"400 Charter Blvd",0,0,0,1,0,N/A
221301,"October 31, 2014",Louisiana,Monroe,"357 Sheriff Fewell Rd",0,2,0,0,0,N/A
217633,"October 31, 2014",Illinois,Aurora,"1200 block of Fenton Street",0,1,0,0,0,N/A
214357,"October 30, 2014",Minnesota,Dassel,"County Road 18",0,1,0,0,0,N/A
3143319,"October 30, 2014",Texas,Kaufman,"2000 block of Co Rd 122",0,1,0,0,0,N/A
213315,"October 30, 2014",California,"Desert Hot Springs","Estrella Avenue ",0,1,0,1,0,N/A
213479,"October 29, 2014",Iowa,"Red Oak","400 block of E Coolbaugh St",0,1,0,0,0,N/A
213481,"October 29, 2014",Arkansas,"Little Rock","I-630 and Broadway St",0,1,0,0,0,N/A
213495,"October 29, 2014",Pennsylvania,"Mount Jewett","296 Viaduct Rd",0,1,0,0,0,N/A
213370,"October 29, 2014",Michigan,Detroit,"18400 block of Algonac",0,1,0,0,0,N/A
212403,"October 28, 2014",Nevada,"Las Vegas","Market Crest Dr",0,1,0,0,0,N/A
212306,"October 27, 2014","West Virginia",Dunbar,"123 Academy Dr",0,1,0,0,0,N/A
212294,"October 27, 2014",Michigan,Detroit,"6200 block of Minnock",0,1,0,0,0,N/A
211941,"October 27, 2014",Pennsylvania,Tyrone,N/A,0,1,0,0,0,N/A
212157,"October 27, 2014","South Carolina",Aiken,"161 Nautilus Street",0,1,0,0,0,N/A
213288,"October 26, 2014",Oregon,"Bend (Sunriver)",N/A,0,1,0,0,0,N/A
215871,"October 26, 2014",Arkansas,Yellville,"3427 US-62",0,1,0,0,0,N/A
212217,"October 26, 2014",Iowa,"Barnes City",N/A,0,1,0,0,0,N/A
211381,"October 26, 2014",Montana,Butte,"Telegraph Gulch Road",0,1,0,0,0,N/A
211481,"October 26, 2014",California,Fresno,"3600 block of E. Nevada Avenue ",0,1,0,0,0,N/A
211584,"October 26, 2014",Georgia,Hull,"Woodale Drive",0,1,0,0,0,N/A
211889,"October 26, 2014",Illinois,Chicago,"3200 block of South Kedvale",0,1,0,0,0,N/A
217619,"October 26, 2014",California,Barstow,"1400 block of Mesa Drive",0,1,0,0,0,N/A
210855,"October 25, 2014","North Dakota",Cayuga,N/A,0,1,0,0,0,N/A
210686,"October 25, 2014",Illinois,Chicago,"7200 block of S Campbell Ave",0,1,0,0,0,N/A
211716,"October 25, 2014",Texas,Houston,"4700 block of Wenda Street",0,1,0,0,0,N/A
213508,"October 25, 2014",Pennsylvania,Shippensburg,"1500 block of Roxbury Rd",0,1,0,0,0,N/A
213501,"October 25, 2014",Tennessee,Kingsport,"Preston Park Drive",0,1,0,0,0,N/A
211364,"October 25, 2014",California,Fresno,"East Tulare Avenue and Maple Avenue",0,1,0,0,0,N/A
213057,"October 24, 2014",Massachusetts,Deerfield,"110 Hillside Road",0,1,0,0,0,N/A
210172,"October 24, 2014","North Dakota",Cayuga,"9754 143 1/2 Ave SE",0,1,0,0,0,N/A
210164,"October 24, 2014","New York",Ledyard,"1320 Levanna Road",0,1,0,0,0,N/A
211060,"October 23, 2014",Louisiana,Marrero,"1100 block of Dimarco Dr",1,1,0,0,2,N/A
210167,"October 23, 2014","North Carolina",Hendersonville,"308 Resort St",0,1,0,0,0,N/A
210180,"October 23, 2014","South Carolina",Graniteville,"Hillview Dr",0,1,0,0,0,N/A
209478,"October 22, 2014",Indiana,Kokomo,"406 Fawn Drive",1,1,0,0,0,N/A
209332,"October 22, 2014",Kansas,Derby,"3000 block of East 79th South",0,1,0,0,0,N/A
210176,"October 22, 2014","New Jersey",Newark,"100 block of Hillside Avenue",0,2,0,0,0,N/A
210156,"October 22, 2014",Georgia,Waycross,"Crews Blvd",0,1,0,0,0,N/A
208970,"October 21, 2014",Michigan,"Twin Lake","6500 block of Spruce St",0,1,0,0,0,N/A
209234,"October 21, 2014",Texas,Tyler,"200 block of Adams Ave",0,1,0,0,0,N/A
210162,"October 21, 2014",Oklahoma,Ardmore,"300 block of 10th street",0,0,0,1,0,N/A
213510,"October 21, 2014",Wyoming,Clark,"Burns Road",0,1,0,0,0,N/A
208993,"October 21, 2014",Ohio,Bellbrook,"2000 block of South Linda Drive.",0,1,0,0,0,N/A
208554,"October 21, 2014",Tennessee,Memphis,"1900 East Raines Road",0,1,0,0,0,N/A
208550,"October 21, 2014",Illinois,Chicago,"100 block of East Ohio",0,1,0,0,0,N/A
208546,"October 20, 2014",Virginia,"Swords Creek",N/A,0,1,0,0,0,N/A
208552,"October 20, 2014",Tennessee,Memphis,"Jackson Avenue",0,1,0,0,0,N/A
208548,"October 20, 2014",Louisiana,"New Orleans","2200 block of General Taylor Street",0,1,0,0,0,N/A
208885,"October 19, 2014",Arkansas,"Hot Springs National Park (Hot Springs)",N/A,0,1,0,0,0,N/A
207528,"October 19, 2014",Pennsylvania,"Susquehanna (county)",N/A,0,1,0,0,0,N/A
209631,"October 19, 2014",Illinois,Bluffs,IL-100,0,1,0,0,0,N/A
208031,"October 19, 2014",Georgia,Augusta,"Dyer Street",0,1,0,0,0,N/A
207931,"October 19, 2014","New Hampshire",Clarksville,"West Road",0,1,0,0,0,N/A
207530,"October 18, 2014",Washington,"Lopez Island",N/A,0,1,0,0,0,N/A
208369,"October 18, 2014","North Carolina",Hendersonville,"Pace Rd",0,1,0,0,0,N/A
1557619,"October 18, 2014",Wisconsin,Juneau,N/A,0,1,0,0,0,N/A
208889,"October 18, 2014",Connecticut,Newtown,N/A,0,1,0,0,0,N/A
281383,"October 18, 2014","South Dakota",Northville,N/A,0,1,0,0,0,N/A
208541,"October 18, 2014",Florida,"Fort Myers","1600 block of Meadowview Circle",0,1,0,0,0,N/A
206843,"October 17, 2014",Illinois,Chicago,"Lake St and N Kostner Ave",0,1,0,0,0,N/A
206849,"October 16, 2014","North Carolina",Margarettsville,"Mount Carmel Road",0,1,0,0,0,N/A
206972,"October 16, 2014","North Carolina",Seaboard,"Mt Carmel Rd",0,1,0,0,0,N/A
206768,"October 16, 2014",Pennsylvania,Boggs,"1169 State Rt 1035",0,1,0,0,0,N/A
206235,"October 15, 2014",Florida,Bradenton,"600 block of 30th Street West",0,1,0,0,0,N/A
1557604,"October 14, 2014",Wisconsin,"Ashland (county)",N/A,0,1,0,0,0,N/A
1557608,"October 14, 2014",Wisconsin,"Ashland (county)",N/A,0,1,0,0,0,N/A
206057,"October 14, 2014",Alabama,"Alexander City","174 Broad Street",0,1,0,0,0,N/A
210170,"October 14, 2014",Iowa,"Little Rock","308 Clothier Street",0,1,0,0,0,N/A
204989,"October 13, 2014","West Virginia",Charleston,N/A,0,1,0,0,0,N/A
205452,"October 13, 2014",Virginia,"Swords Creek","3911 Swords Creek Rd",0,1,0,0,0,N/A
205437,"October 13, 2014",Texas,"Corpus Christi","1300 York Ave.",0,1,0,1,0,N/A
205222,"October 13, 2014",Florida,Orlando,"2700 block of Castle Oak Avenue",0,1,0,0,0,N/A
206117,"October 12, 2014",Iowa,Waterloo,N/A,0,1,0,0,0,N/A
283231,"October 12, 2014",Texas,"San Angelo","700 block of Shiloh Street",0,1,0,0,0,N/A
204872,"October 12, 2014",California,Lemoore,"23000 block of Elgin Ave",0,1,0,0,0,N/A
1557599,"October 11, 2014",Wisconsin,"Waupaca (county)",N/A,0,1,0,0,0,N/A
205866,"October 11, 2014","North Carolina",Jacksonville,"Northview Ct",0,1,0,0,1,N/A
205553,"October 11, 2014",Wisconsin,"Mount Pleasant","6000 block of Deerfield Road",0,1,0,0,0,N/A
206226,"October 11, 2014",Tennessee,Winchester,"45 Living Oak Lane",0,1,0,0,0,N/A
203745,"October 10, 2014",Indiana,Plainfield,"4200 Stillwater Way",0,1,0,0,0,N/A
206847,"October 10, 2014",Florida,Ocala,N/A,0,2,0,0,1,N/A
203513,"October 10, 2014",Missouri,Sullivan,"Highway 185 and Route A",0,1,0,0,0,N/A
203516,"October 10, 2014","New Jersey",Newark,"South Sixth Street",0,1,0,0,0,N/A
203526,"October 10, 2014",Arkansas,"Fort Smith","5715 Towson Ave.",0,1,0,0,0,N/A
203440,"October 9, 2014","South Carolina",Greenville,"515 Webster Road",0,1,0,0,0,N/A
203322,"October 8, 2014",Colorado,Pueblo,"700 block of East 8th Avenue",0,1,0,0,0,N/A
203015,"October 8, 2014","South Carolina",Blenheim,"Stoneaway Lane",0,0,0,2,0,N/A
202635,"October 7, 2014",Arkansas,Mansfield,N/A,0,1,0,0,0,N/A
202628,"October 7, 2014",Florida,Homestead,"1541 SE 12th Ave",0,1,0,0,0,N/A
203332,"October 7, 2014",Maryland,Waldorf,"1500 block of Nicholas Road",0,1,0,0,0,N/A
202296,"October 6, 2014",California,Fresno,"4600 block of E Belgravia Ave",0,1,0,0,1,N/A
202386,"October 6, 2014",Illinois,Chicago,"4600 block of South Drexel Avenue",0,1,0,0,0,N/A
202619,"October 6, 2014",Iowa,"Council Bluffs","1729 6th Avenue",0,1,0,0,0,N/A
201386,"October 5, 2014",Washington,Spokane,"1700 block of E. Vanetta",0,1,0,0,0,N/A
202493,"October 5, 2014",Minnesota,Richmond,"18506 260th St",0,1,0,0,0,N/A
203326,"October 5, 2014",Mississippi,Mccomb,"3000 block of Gradyville Road",0,1,0,0,0,N/A
1557561,"October 5, 2014",Wisconsin,"Brown (county)",N/A,0,1,0,0,0,N/A
203898,"October 5, 2014",Pennsylvania,Philadelphia,"1700 block of Guilford St",0,1,0,0,0,N/A
202623,"October 5, 2014","South Dakota","Rapid City","1200 block of Estes Park Court",0,1,0,0,0,N/A
201685,"October 3, 2014","New Hampshire",Manchester,"16 Walnut Street",0,0,0,1,0,N/A
202637,"October 3, 2014",Georgia,Grovetown,N/A,0,1,0,0,0,N/A
200482,"October 3, 2014","District of Columbia",Washington,"3744 Hayes St NE",0,1,0,0,1,N/A
200149,"October 3, 2014",Michigan,"Grand Rapids","Division Avenue and Fulton Street.",0,1,0,0,0,N/A
200230,"October 2, 2014",Georgia,Blythe,"2098 Greenland Road",0,0,0,1,0,N/A
199819,"October 1, 2014","North Carolina",Rutherfordton,"164 Helens Ln",0,1,0,0,1,N/A
199551,"October 1, 2014",Wisconsin,Milwaukee,"7th and Orchard",0,1,0,0,0,N/A
199620,"September 30, 2014",Florida,Jacksonville,"1110 block of Winthrop St",0,1,0,0,0,N/A
198725,"September 30, 2014",Delaware,Wilmington,"Cliffside Ct",0,1,0,0,0,N/A
198874,"September 30, 2014",Ohio,Vandalia,"Dog Leg Road",0,2,0,0,0,N/A
198815,"September 30, 2014","North Carolina",Boone,"1150 Winklers Creek Road",0,1,0,0,0,N/A
198802,"September 29, 2014",Pennsylvania,Williamsport,"2nd and Locust St",0,1,0,0,0,N/A
198280,"September 29, 2014",Indiana,Indianapolis,"9000 block of E 39th Pl",0,1,0,0,1,N/A
198463,"September 29, 2014",Texas,Houston,"8935 Cullen Blvd",0,1,0,0,0,N/A
198304,"September 29, 2014",Michigan,Wayland,"Bowen Mill Rd and Patterson Rd",0,1,0,0,0,N/A
199075,"September 29, 2014",Michigan,Monroe,"Sheick Rd",0,1,0,0,0,N/A
198379,"September 28, 2014",Nevada,"Elko (county)",N/A,0,1,0,0,0,N/A
197971,"September 28, 2014","North Carolina",Jacksonville,"300 Carmen Ave.",0,1,0,0,0,N/A
199457,"September 28, 2014",Alabama,Montgomery,"1500 block of Jackson Ferry Road",0,1,0,0,0,N/A
198309,"September 27, 2014",Michigan,Muskegon,N/A,0,1,0,0,0,N/A
198386,"September 27, 2014",Oregon,Ontario,"718 NW Third St",0,1,0,0,0,N/A
1557540,"September 27, 2014",Wisconsin,"Sawyer (county)",N/A,0,1,0,0,0,N/A
198381,"September 27, 2014",Colorado,Pueblo,"1700 block of Eden Street",0,1,0,0,0,N/A
198371,"September 27, 2014",Kansas,Manhattan,"1100 block Sharingbrook Lane ",0,1,0,0,0,N/A
197337,"September 27, 2014",Illinois,Chicago,"7900 block of South Manistee Avenue",0,1,0,0,0,N/A
196996,"September 26, 2014",Ohio,Columbus,"Plum St and S Oakley Ave",0,0,0,1,1,N/A
641260,"September 25, 2014",Pennsylvania,Saltsburg,"Elders Ridge Road",0,1,0,0,0,N/A
196094,"September 25, 2014",Texas,Marshall,"108 Rosebud",0,1,0,0,0,N/A
196698,"September 24, 2014",Michigan,"Mount Clemens","Orchard St",0,1,0,0,1,N/A
197051,"September 24, 2014",Texas,Hewitt,"400 block of Connie Drive",0,1,0,0,0,N/A
195965,"September 24, 2014",Alabama,Tuscaloosa,"500 block of 34th Avenue",0,1,0,0,0,N/A
195261,"September 21, 2014",Tennessee,Bolivar,"607 W Market St",0,1,0,0,0,N/A
1557524,"September 21, 2014",Wisconsin,"Douglas (county)",N/A,0,1,0,0,0,N/A
194579,"September 21, 2014",Washington,Tieton,N/A,0,1,0,0,0,N/A
194157,"September 21, 2014",Tennessee,Memphis,"6063 Mt Moriah Rd",0,1,0,0,0,N/A
194410,"September 21, 2014",Michigan,Pickford,N/A,0,1,0,0,0,N/A
197044,"September 21, 2014",California,Hesperia,CA-173,0,1,0,0,0,N/A
196227,"September 21, 2014",Wisconsin,"Marathon (Marathon City)","WI-107 and Alpine Rd",0,1,0,0,0,N/A
194230,"September 21, 2014",Kentucky,Louisville,"700 block of South Fourth Street ",0,1,0,0,0,N/A
193524,"September 20, 2014","South Carolina",Columbia,"100 block of East Lake Trail",0,1,0,0,0,N/A
194517,"September 20, 2014",Delaware,Wilmington,"Second and West Streets",0,1,0,0,0,N/A
197481,"September 19, 2014",California,"Santa Cruz","1500 block of 30th Ave",0,0,0,1,0,N/A
192786,"September 18, 2014",Georgia,Decatur,"4460 Glenwood Rd",0,1,0,0,0,N/A
192932,"September 18, 2014",Florida,"Cape Coral","900 block of S.W. 15th Place",0,1,0,0,0,N/A
193044,"September 18, 2014",Illinois,Chicago,"1300 block of North Cleveland Avenue",1,1,0,0,0,N/A
193584,"September 17, 2014",Arizona,Kingman,"3140 S Atherton Dr",0,1,0,0,0,N/A
